date,sku_id,sku_name,category,region_id,region_name,units_sold,unit_price_inr,revenue_inr
2024-03-16,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),348,180,62640
2024-03-16,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),56,250,14000
2024-03-16,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),66,250,16500
2024-03-16,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),91,250,22750
2024-03-16,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),74,250,18500
2024-03-16,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),109,250,27250
2024-03-16,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),167,175,29225
2024-03-16,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),182,175,31850
2024-03-16,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),261,175,45675
2024-03-16,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),178,175,31150
2024-03-16,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),284,175,49700
2024-03-16,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),321,40,12840
2024-03-16,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),342,40,13680
2024-03-16,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),405,40,16200
2024-03-16,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),383,40,15320
2024-03-16,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),454,40,18160
2024-03-16,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),32,320,10240
2024-03-16,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),27,320,8640
2024-03-16,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),53,320,16960
2024-03-16,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),47,320,15040
2024-03-16,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),66,320,21120
2024-03-16,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),132,110,14520
2024-03-16,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),174,110,19140
2024-03-16,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),249,110,27390
2024-03-16,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),179,110,19690
2024-03-16,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),264,110,29040
2024-03-16,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),92,145,13340
2024-03-16,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),150,145,21750
2024-03-16,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),177,145,25665
2024-03-16,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),136,145,19720
2024-03-16,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),194,145,28130
2024-03-16,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),167,45,7515
2024-03-16,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),230,45,10350
2024-03-16,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),214,45,9630
2024-03-16,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),190,45,8550
2024-03-16,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),314,45,14130
2024-03-16,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),200,85,17000
2024-03-16,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),181,85,15385
2024-03-16,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),265,85,22525
2024-03-16,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),185,85,15725
2024-03-16,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),293,85,24905
2024-03-17,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),114,225,25650
2024-03-17,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),148,225,33300
2024-03-17,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),212,225,47700
2024-03-17,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),133,225,29925
2024-03-17,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),222,225,49950
2024-03-17,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),377,56,21112
2024-03-17,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),408,56,22848
2024-03-17,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),696,56,38976
2024-03-17,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),474,56,26544
2024-03-17,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),602,56,33712
2024-03-17,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),63,275,17325
2024-03-17,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),86,275,23650
2024-03-17,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),115,275,31625
2024-03-17,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),75,275,20625
2024-03-17,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),142,275,39050
2024-03-17,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),233,28,6524
2024-03-17,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),296,28,8288
2024-03-17,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),410,28,11480
2024-03-17,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),307,28,8596
2024-03-17,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),428,28,11984
2024-03-17,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),357,50,17850
2024-03-17,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),367,50,18350
2024-03-17,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),517,50,25850
2024-03-17,SKU005,Glucose Biscuits 800g,Packaged Food,SOUTH,South India (Chennai),395,50,19750
2024-03-17,SKU005,Glucose Biscuits 800g,Packaged Food,WEST,West India (Mumbai),603,50,30150
2024-03-17,SKU006,Pure Honey 500g,Health Foods,CENTRAL,Central India (Nagpur),34,350,11900
2024-03-17,SKU006,Pure Honey 500g,Health Foods,EAST,East India (Kolkata),54,350,18900
2024-03-17,SKU006,Pure Honey 500g,Health Foods,NORTH,North India (Delhi NCR),45,350,15750
2024-03-17,SKU006,Pure Honey 500g,Health Foods,SOUTH,South India (Chennai),44,350,15400
2024-03-17,SKU006,Pure Honey 500g,Health Foods,WEST,West India (Mumbai),82,350,28700
2024-03-17,SKU007,Traditional Namkeen 400g,Snacks,CENTRAL,Central India (Nagpur),158,120,18960
2024-03-17,SKU007,Traditional Namkeen 400g,Snacks,EAST,East India (Kolkata),162,120,19440
2024-03-17,SKU007,Traditional Namkeen 400g,Snacks,NORTH,North India (Delhi NCR),258,120,30960
2024-03-17,SKU007,Traditional Namkeen 400g,Snacks,SOUTH,South India (Chennai),183,120,21960
2024-03-17,SKU007,Traditional Namkeen 400g,Snacks,WEST,West India (Mumbai),286,120,34320
2024-03-17,SKU008,Mango Juice 1L,Beverages,CENTRAL,Central India (Nagpur),279,95,26505
2024-03-17,SKU008,Mango Juice 1L,Beverages,EAST,East India (Kolkata),533,95,50635
2024-03-17,SKU008,Mango Juice 1L,Beverages,NORTH,North India (Delhi NCR),568,95,53960
2024-03-17,SKU008,Mango Juice 1L,Beverages,SOUTH,South India (Chennai),386,95,36670
2024-03-17,SKU008,Mango Juice 1L,Beverages,WEST,West India (Mumbai),478,95,45410
2024-03-17,SKU009,Coconut Hair Oil 200ml,Personal Care,CENTRAL,Central India (Nagpur),132,110,14520
2024-03-17,SKU009,Coconut Hair Oil 200ml,Personal Care,EAST,East India (Kolkata),167,110,18370
2024-03-17,SKU009,Coconut Hair Oil 200ml,Personal Care,NORTH,North India (Delhi NCR),209,110,22990
2024-03-17,SKU009,Coconut Hair Oil 200ml,Personal Care,SOUTH,South India (Chennai),176,110,19360
2024-03-17,SKU009,Coconut Hair Oil 200ml,Personal Care,WEST,West India (Mumbai),285,110,31350
2024-03-17,SKU010,Dishwash Liquid 500ml,Home Care,CENTRAL,Central India (Nagpur),150,99,14850
2024-03-17,SKU010,Dishwash Liquid 500ml,Home Care,EAST,East India (Kolkata),174,99,17226
2024-03-17,SKU010,Dishwash Liquid 500ml,Home Care,NORTH,North India (Delhi NCR),271,99,26829
2024-03-17,SKU010,Dishwash Liquid 500ml,Home Care,SOUTH,South India (Chennai),201,99,19899
2024-03-17,SKU010,Dishwash Liquid 500ml,Home Care,WEST,West India (Mumbai),273,99,27027
2024-03-17,SKU011,Basmati Rice 5kg,Staples,CENTRAL,Central India (Nagpur),88,450,39600
2024-03-17,SKU011,Basmati Rice 5kg,Staples,EAST,East India (Kolkata),122,450,54900
2024-03-17,SKU011,Basmati Rice 5kg,Staples,NORTH,North India (Delhi NCR),163,450,73350
2024-03-17,SKU011,Basmati Rice 5kg,Staples,SOUTH,South India (Chennai),133,450,59850
2024-03-17,SKU011,Basmati Rice 5kg,Staples,WEST,West India (Mumbai),212,450,95400
2024-03-17,SKU012,Sunflower Oil 1L,Staples,CENTRAL,Central India (Nagpur),170,180,30600
2024-03-17,SKU012,Sunflower Oil 1L,Staples,EAST,East India (Kolkata),219,180,39420
2024-03-17,SKU012,Sunflower Oil 1L,Staples,NORTH,North India (Delhi NCR),252,180,45360
2024-03-17,SKU012,Sunflower Oil 1L,Staples,SOUTH,South India (Chennai),208,180,37440
2024-03-17,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),317,180,57060
2024-03-17,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),48,250,12000
2024-03-17,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),71,250,17750
2024-03-17,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),102,250,25500
2024-03-17,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),82,250,20500
2024-03-17,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),86,250,21500
2024-03-17,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),166,175,29050
2024-03-17,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),170,175,29750
2024-03-17,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),248,175,43400
2024-03-17,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),184,175,32200
2024-03-17,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),253,175,44275
2024-03-17,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),292,40,11680
2024-03-17,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),359,40,14360
2024-03-17,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),474,40,18960
2024-03-17,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),312,40,12480
2024-03-17,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),468,40,18720
2024-03-17,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),31,320,9920
2024-03-17,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),32,320,10240
2024-03-17,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),40,320,12800
2024-03-17,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),53,320,16960
2024-03-17,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),68,320,21760
2024-03-17,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),166,110,18260
2024-03-17,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),180,110,19800
2024-03-17,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),216,110,23760
2024-03-17,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),142,110,15620
2024-03-17,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),245,110,26950
2024-03-17,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),89,145,12905
2024-03-17,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),119,145,17255
2024-03-17,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),141,145,20445
2024-03-17,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),133,145,19285
2024-03-17,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),172,145,24940
2024-03-17,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),169,45,7605
2024-03-17,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),205,45,9225
2024-03-17,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),139,45,6255
2024-03-17,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),208,45,9360
2024-03-17,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),327,45,14715
2024-03-17,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),150,85,12750
2024-03-17,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),163,85,13855
2024-03-17,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),248,85,21080
2024-03-17,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),220,85,18700
2024-03-17,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),308,85,26180
2024-03-18,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),104,225,23400
2024-03-18,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),123,225,27675
2024-03-18,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),191,225,42975
2024-03-18,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),128,225,28800
2024-03-18,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),218,225,49050
2024-03-18,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),292,56,16352
2024-03-18,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),375,56,21000
2024-03-18,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),668,56,37408
2024-03-18,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),367,56,20552
2024-03-18,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),623,56,34888
2024-03-18,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),60,275,16500
2024-03-18,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),56,275,15400
2024-03-18,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),89,275,24475
2024-03-18,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),56,275,15400
2024-03-18,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),99,275,27225
2024-03-18,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),210,28,5880
2024-03-18,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),272,28,7616
2024-03-18,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),347,28,9716
2024-03-18,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),278,28,7784
2024-03-18,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),405,28,11340
2024-03-18,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),263,50,13150
2024-03-18,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),316,50,15800
2024-03-18,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),534,50,26700
2024-03-18,SKU005,Glucose Biscuits 800g,Packaged Food,SOUTH,South India (Chennai),348,50,17400
2024-03-18,SKU005,Glucose Biscuits 800g,Packaged Food,WEST,West India (Mumbai),562,50,28100
2024-03-18,SKU006,Pure Honey 500g,Health Foods,CENTRAL,Central India (Nagpur),28,350,9800
2024-03-18,SKU006,Pure Honey 500g,Health Foods,EAST,East India (Kolkata),33,350,11550
2024-03-18,SKU006,Pure Honey 500g,Health Foods,NORTH,North India (Delhi NCR),43,350,15050
2024-03-18,SKU006,Pure Honey 500g,Health Foods,SOUTH,South India (Chennai),41,350,14350
2024-03-18,SKU006,Pure Honey 500g,Health Foods,WEST,West India (Mumbai),69,350,24150
2024-03-18,SKU007,Traditional Namkeen 400g,Snacks,CENTRAL,Central India (Nagpur),130,120,15600
2024-03-18,SKU007,Traditional Namkeen 400g,Snacks,EAST,East India (Kolkata),155,120,18600
2024-03-18,SKU007,Traditional Namkeen 400g,Snacks,NORTH,North India (Delhi NCR),196,120,23520
2024-03-18,SKU007,Traditional Namkeen 400g,Snacks,SOUTH,South India (Chennai),224,120,26880
2024-03-18,SKU007,Traditional Namkeen 400g,Snacks,WEST,West India (Mumbai),216,120,25920
2024-03-18,SKU008,Mango Juice 1L,Beverages,CENTRAL,Central India (Nagpur),331,95,31445
2024-03-18,SKU008,Mango Juice 1L,Beverages,EAST,East India (Kolkata),276,95,26220
2024-03-18,SKU008,Mango Juice 1L,Beverages,NORTH,North India (Delhi NCR),505,95,47975
2024-03-18,SKU008,Mango Juice 1L,Beverages,SOUTH,South India (Chennai),403,95,38285
2024-03-18,SKU008,Mango Juice 1L,Beverages,WEST,West India (Mumbai),444,95,42180
2024-03-18,SKU009,Coconut Hair Oil 200ml,Personal Care,CENTRAL,Central India (Nagpur),117,110,12870
2024-03-18,SKU009,Coconut Hair Oil 200ml,Personal Care,EAST,East India (Kolkata),120,110,13200
2024-03-18,SKU009,Coconut Hair Oil 200ml,Personal Care,NORTH,North India (Delhi NCR),209,110,22990
2024-03-18,SKU009,Coconut Hair Oil 200ml,Personal Care,SOUTH,South India (Chennai),166,110,18260
2024-03-18,SKU009,Coconut Hair Oil 200ml,Personal Care,WEST,West India (Mumbai),208,110,22880
2024-03-18,SKU010,Dishwash Liquid 500ml,Home Care,CENTRAL,Central India (Nagpur),139,99,13761
2024-03-18,SKU010,Dishwash Liquid 500ml,Home Care,EAST,East India (Kolkata),165,99,16335
2024-03-18,SKU010,Dishwash Liquid 500ml,Home Care,NORTH,North India (Delhi NCR),208,99,20592
2024-03-18,SKU010,Dishwash Liquid 500ml,Home Care,SOUTH,South India (Chennai),184,99,18216
2024-03-18,SKU010,Dishwash Liquid 500ml,Home Care,WEST,West India (Mumbai),264,99,26136
2024-03-18,SKU011,Basmati Rice 5kg,Staples,CENTRAL,Central India (Nagpur),80,450,36000
2024-03-18,SKU011,Basmati Rice 5kg,Staples,EAST,East India (Kolkata),100,450,45000
2024-03-18,SKU011,Basmati Rice 5kg,Staples,NORTH,North India (Delhi NCR),137,450,61650
2024-03-18,SKU011,Basmati Rice 5kg,Staples,SOUTH,South India (Chennai),111,450,49950
2024-03-18,SKU011,Basmati Rice 5kg,Staples,WEST,West India (Mumbai),149,450,67050
2024-03-18,SKU012,Sunflower Oil 1L,Staples,CENTRAL,Central India (Nagpur),134,180,24120
2024-03-18,SKU012,Sunflower Oil 1L,Staples,EAST,East India (Kolkata),187,180,33660
2024-03-18,SKU012,Sunflower Oil 1L,Staples,NORTH,North India (Delhi NCR),239,180,43020
2024-03-18,SKU012,Sunflower Oil 1L,Staples,SOUTH,South India (Chennai),215,180,38700
2024-03-18,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),290,180,52200
2024-03-18,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),48,250,12000
2024-03-18,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),69,250,17250
2024-03-18,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),70,250,17500
2024-03-18,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),60,250,15000
2024-03-18,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),94,250,23500
2024-03-18,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),136,175,23800
2024-03-18,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),177,175,30975
2024-03-18,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),236,175,41300
2024-03-18,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),164,175,28700
2024-03-18,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),260,175,45500
2024-03-18,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),238,40,9520
2024-03-18,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),290,40,11600
2024-03-18,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),389,40,15560
2024-03-18,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),301,40,12040
2024-03-18,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),430,40,17200
2024-03-18,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),24,320,7680
2024-03-18,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),28,320,8960
2024-03-18,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),33,320,10560
2024-03-18,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),36,320,11520
2024-03-18,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),72,320,23040
2024-03-18,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),119,110,13090
2024-03-18,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),153,110,16830
2024-03-18,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),194,110,21340
2024-03-18,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),155,110,17050
2024-03-18,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),225,110,24750
2024-03-18,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),98,145,14210
2024-03-18,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),98,145,14210
2024-03-18,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),151,145,21895
2024-03-18,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),116,145,16820
2024-03-18,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),147,145,21315
2024-03-18,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),177,45,7965
2024-03-18,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),159,45,7155
2024-03-18,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),227,45,10215
2024-03-18,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),183,45,8235
2024-03-18,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),224,45,10080
2024-03-18,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),148,85,12580
2024-03-18,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),189,85,16065
2024-03-18,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),208,85,17680
2024-03-18,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),207,85,17595
2024-03-18,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),229,85,19465
2024-03-19,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),106,225,23850
2024-03-19,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),139,225,31275
2024-03-19,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),206,225,46350
2024-03-19,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),156,225,35100
2024-03-19,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),220,225,49500
2024-03-19,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),291,56,16296
2024-03-19,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),346,56,19376
2024-03-19,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),455,56,25480
2024-03-19,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),397,56,22232
2024-03-19,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),544,56,30464
2024-03-19,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),50,275,13750
2024-03-19,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),64,275,17600
2024-03-19,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),86,275,23650
2024-03-19,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),69,275,18975
2024-03-19,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),103,275,28325
2024-03-19,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),209,28,5852
2024-03-19,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),253,28,7084
2024-03-19,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),344,28,9632
2024-03-19,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),274,28,7672
2024-03-19,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),399,28,11172
2024-03-19,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),279,50,13950
2024-03-19,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),364,50,18200
2024-03-19,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),492,50,24600
2024-03-19,SKU005,Glucose Biscuits 800g,Packaged Food,SOUTH,South India (Chennai),323,50,16150
2024-03-19,SKU005,Glucose Biscuits 800g,Packaged Food,WEST,West India (Mumbai),499,50,24950
2024-03-19,SKU006,Pure Honey 500g,Health Foods,CENTRAL,Central India (Nagpur),32,350,11200
2024-03-19,SKU006,Pure Honey 500g,Health Foods,EAST,East India (Kolkata),40,350,14000
2024-03-19,SKU006,Pure Honey 500g,Health Foods,NORTH,North India (Delhi NCR),50,350,17500
2024-03-19,SKU006,Pure Honey 500g,Health Foods,SOUTH,South India (Chennai),26,350,9100
2024-03-19,SKU006,Pure Honey 500g,Health Foods,WEST,West India (Mumbai),62,350,21700
2024-03-19,SKU007,Traditional Namkeen 400g,Snacks,CENTRAL,Central India (Nagpur),145,120,17400
2024-03-19,SKU007,Traditional Namkeen 400g,Snacks,EAST,East India (Kolkata),162,120,19440
